Age,Gender,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,PerformanceRating
40,0,2,1,2,2,92,3,2,2,3,0,13,2,0.533289010471554,3,2,0.5475747247572684,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
55,0,2,7,2,3,71,3,1,3,7,0,11,3,0.4942030681525201,4,1,0.4902611544962337,8,8,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,0,1,11,4,2,64,2,2,2,1,0,14,1,0.352326084647084,3,2,0.4932565185059177,8,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
35,1,1,4,2,1,56,2,2,3,1,0,14,3,0.4734331553009273,3,3,0.6628064174212982,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40,0,2,1,2,2,92,3,2,2,4,0,13,2,0.462252488529983,2,2,0.47653820281569736,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
25,0,2,18,1,1,96,3,2,3,0,0,13,1,0.21648501632183043,2,3,0.2530790228505626,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,0,1,27,3,1,53,2,2,3,2,0,19,1,0.5430998046266481,3,3,0.5594904102840389,7,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
46,0,1,17,1,1,85,3,3,3,5,0,11,3,0.9990923872880961,2,2,0.10540029563582798,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
54,1,2,6,2,3,69,3,1,2,8,0,13,3,0.45611902694300555,3,1,0.4692833188601039,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49,1,0,3,3,1,52,3,2,2,2,0,11,2,0.4400134095878237,4,2,0.18800268191756475,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,0,0,28,3,1,53,2,2,2,1,0,21,1,0.49230305911874694,3,3,0.6419182120746842,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
54,0,2,22,3,1,93,3,2,3,2,0,21,3,0.285472032815276,4,3,0.37959301512966376,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27,1,2,5,2,1,68,2,1,1,1,0,12,1,0.1739965119753252,2,3,0.13119837225515177,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
45,0,1,3,4,1,65,2,2,2,1,0,12,2,0.4236516566325288,3,3,0.5931123192855403,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,1,2,1,3,2,67,2,1,1,0,0,13,2,0.14323297301641796,2,3,0.15774418539769736,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,0,2,20,3,1,36,2,1,3,0,0,16,2,0.43722989640195653,2,3,0.593434879135616,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
43,0,2,2,3,1,95,2,2,3,0,0,14,1,0.6307525925706985,3,3,0.35423659260025553,8,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,0,2,10,3,2,83,3,2,3,0,0,11,1,0.2506175225984238,4,3,0.3008645316377933,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
44,1,1,2,1,1,88,2,2,3,4,0,16,2,0.5928904941552466,1,2,0.1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,0,2,9,3,1,52,2,1,3,1,0,14,4,0.07577178966286355,0,2,0.1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52,0,1,21,1,1,92,3,1,3,2,0,14,4,0.48146661556441933,3,2,0.16312580332259244,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39,0,1,9,2,1,72,3,1,2,1,0,11,1,0.34584858033299176,2,1,0.48418801246618853,6,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
32,0,2,28,4,1,79,2,2,3,1,0,12,1,0.5327802044339746,3,3,0.7438384293113467,13,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,1,2,1,3,1,62,2,2,1,2,0,11,4,0.33235713812060647,1,3,0.2223999469507928,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
43,0,1,7,2,1,85,1,2,3,7,0,14,2,0.3216666051700819,2,2,0.17770372283597452,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
41,1,1,22,3,1,47,2,2,2,2,0,13,2,0.31253764632081843,2,3,0.3438817621228647,5,2,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
40,0,2,2,1,2,89,3,2,2,5,0,19,2,0.5506395700928928,0,3,0.6179103412543285,11,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40,0,2,2,3,2,90,3,3,1,6,0,17,2,0.6995320163376465,1,3,0.796581276748033,14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,1,2,26,2,1,48,3,2,3,3,0,15,2,0.46288315307460465,2,2,0.44448634463583253,8,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
42,1,0,9,2,1,51,3,1,2,3,0,12,3,0.26211232997512257,2,2,0.19239315491292897,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,1,2,2,3,1,46,2,2,2,3,0,11,3,0.5408215305750005,2,1,0.6303626071037507,1,10,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
34,0,2,20,3,1,36,2,1,3,0,0,15,2,0.4282647200375539,2,3,0.5829755067104796,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
44,0,0,26,3,1,52,2,2,1,1,0,15,1,0.36850054719502123,2,3,0.5119255745547723,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39,0,2,24,1,1,54,2,2,4,4,0,12,1,0.6772677165188608,2,2,0.558757480214422,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,1,2,8,3,1,45,3,1,2,1,0,15,2,0.21326931049420317,5,1,0.12028459306162312,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27,0,2,14,3,1,41,2,1,1,1,0,13,3,0.32323931969655334,3,2,0.4525350475751747,7,6,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52,0,2,5,2,1,64,3,2,2,8,0,17,3,0.3521431481263585,2,2,0.37200162950760773,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,1,1,6,3,1,76,3,1,2,3,0,11,2,0.49531939207830616,3,3,0.18114904963654288,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,0,2,27,3,1,45,3,2,2,0,0,17,3,0.3715608098907871,2,2,0.516820944872585,9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
41,1,1,4,4,1,89,3,3,2,1,0,16,2,0.510437371200321,3,2,0.2979125257599358,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40,0,2,2,2,2,91,3,2,2,3,0,13,3,0.6104793467441071,4,3,0.4929066806681364,8,4,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
42,1,2,2,3,2,97,3,1,3,0,0,13,2,0.3402769110257563,4,2,0.4263876754360588,6,1,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
36,0,0,8,3,2,31,3,2,3,1,0,14,4,0.36182260037345165,3,2,0.48034507843150287,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
39,0,2,8,2,1,99,3,1,4,0,0,11,2,0.3571428571428571,1,3,0.4879382415864064,7,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,1,0,23,3,2,72,2,2,2,0,0,16,2,0.3571428571428571,2,2,0.47446988633219167,5,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,1,0,4,3,1,100,3,1,2,3,0,14,3,0.3762761313002297,2,2,0.44438850041741856,7,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
35,0,0,1,2,1,99,3,1,2,3,0,12,3,0.49296725262882946,2,3,0.6303083073607226,11,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39,1,2,21,3,1,45,2,2,4,3,0,12,3,0.35046345779967014,2,3,0.26812976818390766,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40,1,1,4,3,1,56,3,1,2,0,0,17,2,0.295073169551508,5,3,0.4112306606046668,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51,1,1,24,2,1,97,2,1,3,4,0,15,3,0.1958253462745694,3,3,0.15168903043120563,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,1,1,4,4,1,37,2,1,4,1,0,16,3,0.3616279293113289,2,2,0.4979069663213798,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
44,0,2,1,3,1,66,3,2,2,1,0,12,1,0.3571428571428571,4,3,0.5,7,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,0,1,6,3,1,85,3,2,2,1,0,16,2,0.5115272834255257,0,2,0.6429105574365888,7,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
32,1,2,1,4,1,42,3,1,4,9,0,16,2,0.2764829105398682,3,2,0.1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38,0,1,4,3,1,79,3,1,2,0,0,12,3,0.4097825346582371,2,1,0.37630445147846797,2,2,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,1,0,19,4,2,71,3,2,1,0,0,21,3,0.32919321176646177,2,2,0.45,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
27,0,2,16,3,1,45,3,1,1,1,0,12,3,0.33661166862768965,2,2,0.4712563360787656,7,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39,0,1,2,2,1,86,3,3,3,5,0,11,3,0.6896312795585537,4,3,0.8013977566123044,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39,0,1,8,3,1,87,3,2,2,7,0,16,3,0.6955260189670542,2,2,0.8737364265538761,7,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,1,1,9,2,1,59,2,1,3,0,0,13,3,0.11305947432485129,2,3,0.10276108801826395,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
32,0,0,7,1,1,87,2,1,4,0,0,19,4,0.109611598691959,1,2,0.10460831755832348,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,1,2,8,2,1,59,2,1,4,0,0,13,2,0.5357142857142857,4,3,0.7008193025647637,10,4,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,0,1,6,3,1,83,3,2,1,1,0,16,3,0.5967732673382107,1,2,0.7383860594187961,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
42,1,1,2,4,1,91,3,2,3,1,0,19,2,0.30254708837225364,4,2,0.3394905823255493,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29,1,0,23,2,2,72,2,2,1,0,0,14,1,0.3571428571428571,2,2,0.4863094554440899,6,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
44,0,2,7,2,1,98,2,2,3,1,0,12,3,0.5696300075158983,0,3,0.2355715462024376,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29,0,2,24,1,1,32,2,1,3,1,0,18,4,0.23180573429236834,2,2,0.3245280280093157,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40,1,1,22,3,1,46,2,2,3,2,0,12,3,0.305899361881651,2,3,0.32064776658577865,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
27,0,0,8,4,1,86,1,1,3,0,0,18,3,0.11386334853975895,4,3,0.15627245863710837,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,0,0,10,4,1,32,2,2,3,1,0,14,3,0.3571428571428571,2,2,0.4975499600192603,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
39,1,1,1,2,1,84,2,3,3,7,0,11,4,0.7583275376770627,3,3,0.9077723684985919,6,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,1,0,4,3,2,72,2,1,1,0,0,18,2,0.31465303905778785,2,3,0.39051425468090306,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
41,1,1,2,3,1,41,3,1,4,5,0,13,3,0.3132333382167022,2,3,0.29894762393098795,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46,0,1,17,1,1,85,3,3,3,5,0,11,3,0.9862082539961714,2,2,0.18206088872278017,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,0,0,9,3,2,33,3,2,3,1,0,13,3,0.3571428571428571,2,2,0.47089750956366894,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26,1,2,1,1,1,41,2,1,2,7,0,12,3,0.19898043709791535,2,2,0.12142738806291851,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29,1,2,6,2,2,47,2,1,2,1,0,12,2,0.20839414731224837,2,2,0.2917518062371478,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,1,2,7,2,1,77,2,1,2,1,0,11,3,0.5343411105937361,3,2,0.20230693420252333,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,1,2,2,3,1,35,2,2,4,1,0,17,2,0.4129227892803948,2,2,0.5780919049925528,5,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37,0,1,5,3,1,79,3,1,2,0,0,12,3,0.4405402907271051,2,1,0.33324359298205286,2,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
28,1,1,2,2,1,58,3,1,1,6,0,13,1,0.2366774779321867,2,3,0.1813484691050614,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,0,2,5,3,1,38,2,1,3,2,0,14,1,0.3571428571428571,2,2,0.4119619534368372,5,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
24,1,1,9,2,1,59,2,1,3,0,0,14,3,0.10857299086314459,2,3,0.10200218720840246,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,0,0,10,3,2,32,2,2,4,1,0,13,3,0.3571428571428571,3,2,0.5,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,1,1,2,4,2,72,2,2,2,8,0,12,1,0.30223151463507014,2,3,0.1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,1,2,29,2,2,87,3,1,2,3,0,13,1,0.32685667942519075,1,3,0.3787996755976336,5,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
53,0,2,2,3,1,77,2,3,3,2,0,15,3,0.36938226417043524,3,2,0.2714189622982618,8,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
54,0,2,22,3,1,93,3,2,3,2,0,21,3,0.2929319803780135,4,3,0.3921257270350627,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51,0,2,9,2,1,66,3,1,3,3,0,11,3,0.2999010969979573,4,2,0.16986153579714025,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,1,0,24,4,2,73,3,2,3,0,0,17,2,0.40423271297884833,2,3,0.5291109578044653,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,0,1,1,2,1,96,3,3,3,2,0,12,2,0.5867489396983319,1,3,0.7806207923904277,14,8,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
44,0,2,2,3,1,94,1,4,2,1,0,15,1,0.8385891212980937,2,3,0.28149380754566716,9,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,1,1,4,4,1,37,2,1,4,1,0,16,3,0.3647082931413206,2,2,0.49646946320071705,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,0,2,14,2,1,57,1,1,3,5,0,14,4,0.22092256795196794,1,2,0.1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
45,0,0,25,2,2,96,2,2,2,6,0,14,3,0.24957638508541158,2,2,0.18646214345925838,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,0,0,5,2,2,73,3,2,1,0,0,19,1,0.3338913571951303,2,2,0.4255859250548869,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39,0,2,24,1,1,52,2,2,4,6,0,12,1,0.6439147244604637,2,2,0.3564159950601473,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
52,0,2,25,2,1,96,2,2,2,3,0,11,4,0.7067332750181454,2,2,0.34123853666102144,12,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55,1,0,2,2,2,49,3,4,2,3,0,19,4,0.5448563925219944,0,2,0.6394006419534048,7,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,0,2,8,3,2,60,2,2,3,1,0,13,1,0.4246614991468021,3,3,0.594526098805523,9,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,0,1,27,3,1,51,2,2,2,1,0,19,1,0.46465585011250243,3,2,0.617012126771669,7,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
47,0,2,5,2,1,96,2,2,3,2,0,12,3,0.6714611067764464,0,2,0.10361980018653633,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,0,1,8,3,1,57,3,1,3,0,0,14,4,0.14659432776704595,2,3,0.1736427451651525,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,1,1,2,3,1,48,2,3,3,3,0,11,1,0.6124571849554412,2,3,0.5580959056998118,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36,0,1,6,3,1,77,3,1,2,1,0,11,3,0.5038618951480984,3,2,0.2445933467926621,2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
47,1,2,2,3,1,67,3,2,2,2,0,11,1,0.3893271307649849,4,2,0.5,8,7,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,0,2,12,2,2,84,3,1,3,0,0,11,2,0.20294413562764202,5,3,0.23412178987869883,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,0,2,18,3,1,35,2,1,3,1,0,12,2,0.35501979382265586,3,2,0.49702771135171825,8,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
32,0,1,6,3,1,78,2,2,2,3,0,17,2,0.49120265770202454,2,2,0.4902939532525351,7,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
32,0,2,29,3,1,88,2,2,3,2,0,13,1,0.4074696073855084,1,3,0.4939432671196158,7,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,0,2,9,3,1,62,2,1,3,0,0,13,1,0.3761587813776419,4,3,0.521297835142959,9,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
